id,unidade,curso,ano,modalidade,chamada,nota_1,nota_2_1,nota_2_2,nota_final,nota_redacao,classificacao_carreira,classificacao_curso,redacao
,IME,Ciência da Computação,2021,Escola Pública (EP),Terceira,67,57.5,43.33,584.26,36.5,38,36,https://drive.google.com/open?id=18Eswm7yT_BgWFkTB3FGc_vUjqPc6QEDD
,FFCLRP,Ciências Biológicas,2021,Escola Pública (EP),Primeira,53,56.0,50.83,552.41,38.0,7,7,
,IME,Matemática (Lic),2021,Escola Pública (EP),Primeira,47,45.5,46.67,481.3,25.0,8,8,
,IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,70,45.0,45.0,559.26,30.0,10,10,https://drive.google.com/open?id=1DPCPjrrEdGcF048mLL7bB2ax27ZJ19mG
,ICMC,Bacharelado em Ciências da Computação (Integral),2021,"Pretos, Pardos e Indígenas (PPI)",Terceira,56,45.0,15.83,410.19,25.0,47,35,https://drive.google.com/open?id=1ZNT4AzkLiTOn1RVF7gZXUBOi9MmxslaH
,IME,Matemática Aplicada e Computacional (Bach),2021,Escola Pública (EP),Primeira,52,56.5,35.83,500.37,33.5,54,28,https://drive.google.com/open?id=1EMU4b-5clD1SpAqnfVJBHdaZ0hdzDN6N
,FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,69,59.5,56.67,642.78,37.0,15,14,
,FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,71,54.0,44.17,590.19,32.5,46,42,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,82,49.0,90.0,767.04,25.0,143,73,https://drive.google.com/open?id=1VNaB4QEhUxUMrXbMD2ZwT0fiuTC4Kj7f
,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,66,59.5,74.17,690.0,38.5,33,15,https://drive.google.com/open?id=1D1GgVXMWtMLhNajNd_9dX2-R3JjoyeDi
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,72.0,80.0,780.74,42.0,4,4,https://drive.google.com/open?id=1ISHB7sYOu--Fh2yX1jqLUue5HB0IX3u1
,IP,Psicologia,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,51,71.0,55.83,661.67,45.0,2,2,https://drive.google.com/open?id=1BwW1GabmDKWS4tn5H-eTiymKaqfd98QF
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,77,75.5,76.67,792.41,45.0,2,2,
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,72,73.5,63.33,719.07,35.0,27,27,
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,70,78.17,65.0,736.48,44.67,20,20,
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,74,69.0,65.83,723.52,36.5,25,25,https://drive.google.com/open?id=1D8BVWvBl8Bwrx9z7XM7ArcO0kjcYnD5U
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,73,75.17,77.5,779.26,39.67,5,5,https://drive.google.com/open?id=1YRQ8hsTbn9Xz6MqSQplDMrZ_76Hce-xz
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,77,65.0,72.5,743.52,37.5,16,16,
,IQ,Química Noturno (Bach e Lic),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,42,38.5,28.33,378.33,23.0,14,13,
,FD,Direito Noturno,2021,Ampla Concorrência (AC),Terceira,74,65.5,58.33,686.85,34.5,271,268,
,FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,73,64.0,61.67,689.26,31.0,259,256,
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,72,77.33,67.5,749.44,43.33,54,53,
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,76,77.5,68.33,767.59,45.0,26,26,
,EESC,Engenharia Civil,2021,Ampla Concorrência (AC),Primeira,61,58.0,58.33,613.7,36.0,27,27,
,FEA,Administração Diurno,2021,Ampla Concorrência (AC),Primeira,67,74.5,59.17,693.7,45.0,79,52,https://drive.google.com/open?id=1OT2zsCaKRGCaLEkLLfPSlTwY9KrlcsN3
,IME,Ciência da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Segunda,54,58.0,6.0,413.0,45.0,45,45,
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,79,70.0,64.17,739.81,43.0,19,19,
,IP,Psicologia,2021,Ampla Concorrência (AC),Primeira,72,74.0,77.5,771.67,46.5,8,8,https://drive.google.com/open?id=151USDrom3wFn7DyNo4fKfcEmDrHskrXp
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,86,76.5,85.33,859.63,39.5,7,6,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,78,71.5,66.67,749.44,46.5,206,106,https://drive.google.com/open?id=153TmBF2kGcNVxTBXG-mkUBvVPu37ze7Q
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,77,66.0,77.0,763.0,34.0,149,83,
,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,59,68.5,60.83,649.63,39.5,58,29,
,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,85,52.5,89.17,787.04,26.5,2,2,https://drive.google.com/open?id=1DjurYUjb_s3cVG2_bbBiXYWY9CMWAr0U
,FEARP,Economia,2021,Escola Pública (EP),Primeira,56,51.0,51.0,546.0,31.0,9,9,https://drive.google.com/open?id=13cnRulO5u2jPAHAExvgZsTvDDCMZjCO1
,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,65,50.5,66.67,631.3,30.0,3737,3737,
,Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Após a terceira,74,59.0,67.5,695.74,34.5,537,63,
,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,68,53.0,65.0,645.19,32.0,64,34,https://drive.google.com/open?id=1iTI4CDxcH33wItaNnOQYTvflGt1unyaC
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,74,84.0,78.33,815.19,50.0,36,25,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,80,62.5,86.67,793.52,33.5,72,46,
,FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,69,69.0,61.67,691.11,38.0,252,249,
,FEARP,Economia Empresarial e Controladoria,2021,Escola Pública (EP),Primeira,73,60.0,53.33,648.15,37.0,1,1,https://drive.google.com/open?id=1AYc2b9fGhoBWta-HghoPB2uMa-rkSkY1
,FFLCH,História,2021,Escola Pública (EP),Segunda,48,55.0,55.0,546.0,35.0,40,40,
,EACH,Marketing,2021,"Pretos, Pardos e Indígenas (PPI)",Após a terceira,32,49.0,17.5,340.19,29.5,30,29,https://drive.google.com/open?id=1nnxMVH3qpDXVXv4B37GwDrXdhYh65A02
,FFLCH,História,2021,Ampla Concorrência (AC),Primeira,58,53.0,58.33,585.93,25.0,119,118,https://drive.google.com/open?id=17eswL_E6dH7ck2IQvX-EQhFqG3oyfRs6
,FCF,Farmácia Bioquímica,2021,Ampla Concorrência (AC),Primeira,65,66.5,52.5,637.41,44.5,68,68,https://drive.google.com/open?id=1mFkMNLsKnxeB-njW-X4wT_QllzCA_gDd
,ECA,Educomunicação,2021,Ampla Concorrência (AC),Primeira,55,51.0,55.83,559.81,25.0,6,6,
,ECA,Relações Públicas,2021,Escola Pública (EP),Primeira,62,50.5,48.33,559.07,35.5,1,1,
,ECA,Relações Públicas,2021,Ampla Concorrência (AC),Primeira,62,61.5,48.33,595.74,36.5,14,14,
,FEA,Ciências Atuariais,2021,Ampla Concorrência (AC),Primeira,73,64.0,61.67,689.26,38.0,85,19,
,IFSC,Ciências Físicas e Biomoleculares,2021,Ampla Concorrência (AC),Após a terceira,53,52.5,30.0,471.3,30.0,20,20,
,FFLCH,História,2021,Ampla Concorrência (AC),Terceira,60,54.0,50.83,571.67,28.0,140,138,https://drive.google.com/open?id=1dTsILw80Sd0fPvKFEc3xawfxyI7E_YqL
,FFLCH,História,2021,Ampla Concorrência (AC),Primeira,74,49.0,68.0,665.0,21.0,27,25,
,FEA,Ciências Contábeis,2021,Ampla Concorrência (AC),Primeira,69,56.0,65.0,658.89,27.5,183,56,https://drive.google.com/open?id=1NpZIZq_uHcaGHtM_9c21TkT0wKWCXXru
,EACH,Gestão de Políticas Públicas,2021,Ampla Concorrência (AC),Primeira,62,62.0,37.5,561.3,30.0,14,14,
,IQSC,Química,2021,Escola Pública (EP),Primeira,47,51.5,36.67,467.96,30.0,9,9,https://drive.google.com/open?id=1N2eJnO-nKh7MNQFBm87ZZecVf8GIVFG7
,Poli,Engenharia de Produção,2021,Escola Pública (EP),Após a terceira,48,68.5,42.5,547.78,41.5,205,60,https://drive.google.com/open?id=14NxzFySK4aL2psWVrQIXxtFFtxDwiDYm
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Primeira,83,65.5,70.0,759.07,36.5,39,39,
,FAU,Design,2021,Ampla Concorrência (AC),Primeira,71,60.0,62.5,671.3,34.5,14,14,
,FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,61,65.0,72.5,684.26,37.0,99,88,https://drive.google.com/open?id=1PtRMq2P4_ytPLr4170L6a1BOUpAhMOOS
,EACH,Marketing,2021,Ampla Concorrência (AC),Primeira,54,63.0,50.0,576.0,33.0,14,14,https://drive.google.com/open?id=1fV-Ko5ibY4lKosMtbpGAHW6GecCoRQvW
,EACH,Marketing,2021,Ampla Concorrência (AC),Primeira,59,62.0,38.33,552.96,38.0,20,20,
,EACH,Marketing,2021,Escola Pública (EP),Primeira,47,55.5,35.0,475.74,29.0,24,24,https://drive.google.com/open?id=1OSHvNAz78BOBc-8LlCvbeKqyc-OANfA8
,EACH,Marketing,2020,Ampla Concorrência (AC),Após a terceira,56,52.0,27.5,472.41,30.0,45,45,https://drive.google.com/open?id=1aUsvJNSShZlr-cMkUodY3vvIHA--iPkZ
,FFLCH,Geografia,2021,Ampla Concorrência (AC),Após a terceira,42,50.5,48.33,485.0,31.5,97,97,https://drive.google.com/open?id=1S4LTwdICVsFyPlOhyd7h4_qgfvYzJX10
,ESALQ,Administração,2021,Escola Pública (EP),Primeira,44,52.5,20.83,407.41,35.0,8,8,
,EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Primeira,76,73.0,70.83,757.22,37.5,9,9,
,EESC,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,79,70.83,90.83,831.48,43.33,2,2,https://drive.google.com/open?id=1NCrAl2HpDruMa3kt8TtzRq1ytbXTOJon
,ECA,Relações Públicas,2021,Ampla Concorrência (AC),Primeira,62,67.5,41.67,593.52,40.0,16,16,https://drive.google.com/open?id=1U2p8qec1Jjq-mdz0zmmZC2UU43HRGbno
,ECA,Relações Públicas,2021,Ampla Concorrência (AC),Segunda,57,65.5,45.0,579.44,38.0,21,21,
,ECA,Relações Públicas,2021,Escola Pública (EP),Após a terceira,47,50.0,40.83,476.85,27.0,11,11,
,ECA,Relações Públicas,2021,Ampla Concorrência (AC),Primeira,68,67.5,62.5,685.19,34.5,1,1,
,FFLCH,Ciências Sociais,2021,Ampla Concorrência (AC),Primeira,66,68.5,60.83,675.56,35.0,13,12,
,FZEA,Medicina Veterinária,2021,Escola Pública (EP),Primeira,69,68.0,72.5,723.89,40.0,1,1,https://drive.google.com/open?id=1vHFJarDw996sVtKuWkBWl6MDId1LyZHn
,EEL,Engenharia Bioquimica,2021,Escola Pública (EP),Primeira,50,52.5,64.17,574.07,31.5,4,4,
,ICMC,Bacharelado e Ciências da Computação,2021,"Pretos, Pardos e Indígenas (PPI)",Terceira,50,48.5,20.0,413.52,30.0,44,33,https://drive.google.com/open?id=1uoozgz9kRjKQzQikCTRDTS3Fx_Rp02Hu
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Após a terceira,73,60.33,75.0,721.48,33.33,355,186,
,Poli,Engenharia Mecatrônica,2021,Escola Pública (EP),Primeira,67,47.0,72.5,646.48,28.0,61,32,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Após a terceira,77,54.0,77.5,723.52,31.5,342,342,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,86,75.0,92.5,876.85,39.5,3,3,
,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Segunda,54,63.0,55.83,596.11,38.5,126,56,https://drive.google.com/open?id=1NyQYGNtagMzXM6eFslsO6AnDOSlNDlh4
,ECA,Com. Social: Editoração,2021,Escola Pública (EP),Após a terceira,53,58.0,41.67,528.52,28.0,7,7,https://drive.google.com/open?id=1tKHq-8j9UGkrNvxCgDKUgYxfxFzse9xM
,ECA,Com. Social: Editoração,2021,Ampla Concorrência (AC),Primeira,56,65.0,39.17,554.63,36.0,7,7,https://drive.google.com/open?id=1srQn5sPT-4W6ROsKEgQx5L4iDOrNdGab
,FEA,Ciências Contábeis,2021,Ampla Concorrência (AC),Segunda,55,68.5,54.17,612.59,42.0,390,135,https://drive.google.com/open?id=16A2R0WJhiVx2INdiDsOp1XmGc8I7P3MZ
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Após a terceira,62,54.5,50.0,577.96,26.5,270,134,
,ECA,Relações Públicas,2021,Escola Pública (EP),Primeira,54,57.0,38.33,517.78,35.0,5,5,https://drive.google.com/open?id=18GkrG2WDgPaJ7OdbC4hUjKlajJv81AAl
,EACH,Marketing,2021,Ampla Concorrência (AC),Primeira,55,56.0,44.17,537.59,31.0,24,24,
,Poli,Engenharia Ambiental,2021,Ampla Concorrência (AC),Após a terceira,76,64.0,58.33,689.26,35.0,582,88,https://drive.google.com/open?id=19AMhXzCV5zNj_7d0I-MZzbqq0MDglnNZ
,ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,57,70.5,56.67,635.0,41.0,12,12,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,76,68.33,73.33,753.7,38.33,185,99,
,FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,72,66.5,72.5,730.0,35.0,28,28,
,EACH,Marketing,2021,Escola Pública (EP),Primeira,58,44.0,40.0,494.81,30.0,14,14,https://drive.google.com/open?id=1ifZ8cSt5eWhbSPniMA2N7aQq1kp1vT8a
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Após a terceira,68,52.5,54.17,607.41,28.0,208,135,
,ECA,Com. Social: Publicidade e Propaganda,2021,Ampla Concorrência (AC),Primeira,60,65.5,65.83,660.0,36.5,6,6,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Após a terceira,75,57.5,75.0,719.44,35.0,370,192,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,75,69.0,88.33,802.22,43.0,57,33,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,76,65.5,77.5,758.15,41.5,169,99,https://drive.google.com/open?id=1UZmnbIvhW-S6SwloLWflX6krHxowWaDF
,FZEA,Zootecnia,2021,Ampla Concorrência (AC),Segunda,46,47.0,30.83,429.81,27.0,18,18,
,FZEA,Zootecnia,2021,Ampla Concorrência (AC),Segunda,40,43.5,35.83,412.59,26.5,2323,2323,
,FZEA,Zootecnia,2021,Escola Pública (EP),Primeira,43,38.0,30.83,388.7,23.0,7,7,
,FZEA,Zootecnia,2021,Ampla Concorrência (AC),Primeira,54,62.0,27.0,498.0,38.0,10,10,
,FZEA,Zootecnia,2021,Ampla Concorrência (AC),Após a terceira,44,45.5,15.83,367.41,25.0,35,35,
,FD,Direito Matutino,2021,Ampla Concorrência (AC),Após a terceira,67,61.5,69.17,683.7,35.0,289,285,
,ICB,Ciências Biomédicas,2021,Ampla Concorrência (AC),Primeira,76,68.0,68.33,735.93,44.5,14,14,
,ICB,Ciências Biomédicas,2021,Ampla Concorrência (AC),Primeira,76,51.0,85.0,736.0,25.0,13,13,
,ICB,Ciências Biomédicas,2021,Escola Pública (EP),Primeira,76,65.0,80.0,764.81,34.0,1,1,https://drive.google.com/open?id=18cN7Eh2MO4SRBGLTWOn69UdEwLlsiUHW
,ICB,Ciências Biomédicas,2021,Ampla Concorrência (AC),Primeira,75,64.5,79.17,756.67,38.5,8,8,
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Ampla Concorrência (AC),Após a terceira,69,70.5,64.17,704.44,43.0,471,137,
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,82,56.0,85.0,776.0,33.0,114,63,https://drive.google.com/open?id=1KuEdnkoxs3OHchjWd98d1Zk8J-PXU_bx
,FD,Direito Noturno,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,69,54.5,52.5,612.22,34.5,2,2,
,Poli,Engenharia Mecânica,2021,Escola Pública (EP),Primeira,77,64.0,87.5,790.19,35.0,1,1,
,ICB,Ciências Biomédicas,2021,Escola Pública (EP),Primeira,70,64.5,60.83,677.04,38.0,3,3,
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,79,66.5,87.5,805.93,39.5,49,30,https://drive.google.com/open?id=1PAFeQ-nk91FDliwCVENmxUlwJrcMHmAY
,FEA,Administração Diurno,2021,Escola Pública (EP),Após a terceira,52,58.0,35.83,505.37,38.0,138,78,
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Após a terceira,66,75.0,43.33,638.89,43.0,153,98,https://drive.google.com/open?id=1oqH8rHkoQ60nPvrfVnpa8rKy_PMQuElC
,EACH,Sistemas de Informação,2021,Escola Pública (EP),Após a terceira,53,64.0,26.67,498.52,38.5,102,59,
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Primeira,73,59.5,78.33,729.81,36.0,33,22,
,EACH,Sistemas de Informação,2021,Escola Pública (EP),Após a terceira,48,45.5,45.0,479.44,25.0,118,66,https://drive.google.com/open?id=18cuo6gMfjhzvzukl1qcgLgh-t26IEnWt
,FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,70,64.5,65.0,690.93,37.0,253,250,
,FEA,Ciências Contábeis,2021,Ampla Concorrência (AC),Primeira,65,55.5,62.5,634.07,28.5,283,91,https://drive.google.com/open?id=13WpRMTaqZSRj35mvdsABtRb76GpfA1j-
,FEA,Ciências Contábeis,2021,Escola Pública (EP),Após a terceira,53,57.5,35.0,504.63,34.5,139,68,https://drive.google.com/open?id=17pkImsb0cYvQVHkLzf-o8s0yVzhJE4dx
,FMRP,Terapia Ocupacional,2021,Ampla Concorrência (AC),Primeira,54,64.0,60.83,616.11,44.5,2,2,https://drive.google.com/open?id=1k14ErPDl7VH87MEWKjK9MSFEuvo4rUel
,ESALQ,Engenharia Agronômica,2021,Ampla Concorrência (AC),Primeira,66,58.5,47.5,597.78,35.0,40,40,
,FD,Direito Noturno,2021,Ampla Concorrência (AC),Primeira,77,69.0,59.0,712.0,48.0,145,142,https://drive.google.com/open?id=1qYEfi3AIy1IAxth6op_jycWh03ak9eLF
,FEA,Economia Noturno,2021,Escola Pública (EP),Primeira,70,69.0,63.33,700.37,41.5,1,1,https://drive.google.com/open?id=1x0nEkUqRgcsGwJLvDMHPKnyKxZE5quO1
,EACH,Têxtil e Moda,2021,Ampla Concorrência (AC),Primeira,58,51.5,47.5,544.81,31.5,6,6,
,Poli,Engenharia de Produção,2021,Escola Pública (EP),Primeira,61,52.5,45.83,553.7,26.5,191,55,
,Poli,Engenharia Civil,2021,Escola Pública (EP),Após a terceira,52,55.5,33.33,488.7,31.5,332,110,https://drive.google.com/open?id=1KG9CVd-zrxJvS3_N5QdKRdvqi--Olr80
,Poli,Engenharia Química,2021,Ampla Concorrência (AC),Primeira,74,69.0,75.0,754.07,35.0,182,50,
,Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Após a terceira,72,71.0,56.67,692.22,40.0,559,66,https://drive.google.com/open?id=1zxRBh_zB8ENVQVpQ8OXqp7h0Y4R0ePgF
,FEA,Administração Noturno,2021,Escola Pública (EP),Após a terceira,50,64.5,41.67,539.07,37.5,93,60,
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Após a terceira,66,64.5,39.17,590.0,33.0,244,122,
,EESC,Engenharia de Materiais e Manufatura,2021,Ampla Concorrência (AC),Primeira,64,56.0,71.67,662.59,33.5,4,4,
,FEARP,Economia Empresarial e Controladoria,2021,Escola Pública (EP),Primeira,44,51.5,31.67,440.19,31.0,55,41,
,FEARP,Economia Empresarial e Controladoria,2020,Ampla Concorrência (AC),Primeira,53,64.5,45.0,561.3,41.0,38,34,https://drive.google.com/open?id=1ncj7aDSWC67V-FxLnMc3CQgKZzHBWfB-
,IF,Física (Bach),2020,Ampla Concorrência (AC),Após a terceira,57,37.5,57.5,527.78,23.0,326,167,
,FEARP,Administração,2021,Ampla Concorrência (AC),Primeira,75,61.5,61.67,688.33,34.5,4,4,https://drive.google.com/open?id=1DtYTggOboKB6a3X8pIK989r_dQTffkYX
,IME,Ciência da Computação,2021,Ampla Concorrência (AC),Após a terceira,69,50.0,76.67,677.78,29.5,93,91,
,FFLCH,Letras (Básico),2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,36,60.5,32.5,443.33,44.5,25,25,https://drive.google.com/open?id=1lb36NsVeVmfgunyRyxS23oUA2LVs2iqg
,Poli,Engenharia de Produção,2020,Ampla Concorrência (AC),Primeira,74,67.5,76.67,754.63,35.0,154,63,
,FORP,Odontologia,2021,Ampla Concorrência (AC),Segunda,63,53.0,59.17,607.22,33.0,29,29,
,FO,Odontologia,2021,Ampla Concorrência (AC),Primeira,55,65.0,66.67,642.6,36.5,47,42,
,FO,Odontologia,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,46,51.5,35.83,461.48,31.5,7,7,https://drive.google.com/open?id=1qSycAvyJEMxxczau6s4ijd8gNd_ZAq69
,FFLCH,História,2021,Ampla Concorrência (AC),Primeira,59,62.5,50.0,593.52,38.0,99,98,
,EACH,Sistemas de Informação,2021,Escola Pública (EP),Segunda,65,55.0,27.0,517.0,31.0,85,47,https://drive.google.com/open?id=1ls6z99zFDnnFu51rCztqHwCGnnzY8Qcu
,FEA,Administração Noturno,2021,Ampla Concorrência (AC),Primeira,64,64.5,60.0,652.04,34.5,203,139,
,FFLCH,Letras (Básico),2021,Escola Pública (EP),Primeira,50,52.5,42.5,501.85,26.5,49,48,
,Poli,Engenharia Mecânica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,52,60.5,40.83,530.37,42.0,24,13,https://drive.google.com/open?id=1hUHt6rhOsbHGXrdb44LfDw4tSFrN0FAC
,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,84,73.17,80.83,824.44,40.67,28,9,
,FEA,Economia Noturno,2021,Ampla Concorrência (AC),Primeira,73,65.0,63.0,697.0,38.0,76,66,
,EACH,Sistemas de Informação,2021,Ampla Concorrência (AC),Após a terceira,60,54.0,53.0,580.0,28.0,268,120,
,Poli,Engenharia Elétrica,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,47,38.5,29.17,399.0,21.5,98,69,https://drive.google.com/open?id=10Fg-8y4skzV66xttP8wP87G3IHaWgQp-
,Poli,Engenharia Elétrica,2021,Escola Pública (EP),Primeira,63,48.0,56.67,582.22,32.0,143,91,https://drive.google.com/open?id=1vJ2xSC2z99UxisLf9OocT-p-0S0uwl-z
,EEL,Engenharia química,2020,Ampla Concorrência (AC),Primeira,65,59.5,81.67,711.3,31.5,5,5,
,IAU,Arquitetura e Urbanismo - Integral,2021,"Pretos, Pardos e Indígenas (PPI)",Primeira,60,51.5,46.67,549.44,34.5,1,1,
,FFLCH,Geografia,2021,Ampla Concorrência (AC),Primeira,50,58.5,50.83,549.63,35.0,50,50,https://drive.google.com/open?id=1O530zrLA4Z7QwkK_JyeD32MadeFuhJak
,Poli,Engenharia Civil,2021,Ampla Concorrência (AC),Segunda,80,58.5,63.83,710.74,31.5,427,128,
,ESALQ,Engenharia Agronômica,2021,Escola Pública (EP),Primeira,55,53.5,46.67,537.59,29.5,8,8,
,EESC,Engenharia Elétrica (energia e automação),2021,Ampla Concorrência (AC),Segunda,76,71.5,40.0,653.15,45.0,70,68,
,EACH,Gestão de Políticas Públicas,2020,Ampla Concorrência (AC),Após a terceira,37,55.5,27.5,413.7,33.5,95,95,
,Poli,Engenharia Naval,2021,Ampla Concorrência (AC),Primeira,65,71.5,73.33,723.52,47.0,340,44,https://drive.google.com/open?id=10nS5YoCznyyweeNEBLAlRiVU3YfFQpxT
,Poli,Engenharia Mecatrônica,2021,Ampla Concorrência (AC),Primeira,79,68.5,77.5,779.26,39.5,100,56,https://drive.google.com/open?id=1LaHeWmqtukjR96USTdc5isy50DtDxayS
,Poli,Engenharia de Produção,2021,Ampla Concorrência (AC),Primeira,81,69.0,97.5,855.0,39.5,8,1,https://drive.google.com/open?id=1maqOcCTygcd1t8-Q5QqCJuPEGmHxILn9
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Após a terceira,70,55.0,82.5,717.59,29.5,381,239,
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Segunda,69,76.5,67.5,735.56,45.0,282,181,
,Poli,Engenharia Elétrica,2021,Ampla Concorrência (AC),Primeira,80,56.0,85.0,766.3,38.5,146,98,
,IME,Matemática (Bach),2021,Ampla Concorrência (AC),Primeira,73,48.0,45.0,680.0,26.0,95,43,
,IAU,Arquitetura e urbanismo (integral),2021,Escola Pública (EP),Primeira,60,66.5,35.83,563.33,38.0,7,7,https://drive.google.com/open?id=1klLU02SlDW0UDrMYqK2pAAiPQuzZYJ8z
,Poli,Engenharia Civil,2021,Escola Pública (EP),Segunda,57,46.5,46.67,521.67,27.5,252,79,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Segunda,76,61.0,63.33,695.93,33.0,536,49,https://drive.google.com/open?id=1tBDl41b2-cg9lMtbqSZqT3yi_GdoduNz
,FZEA,Engenharia,2021,Escola Pública (EP),Primeira,60,33.5,14.17,381.11,21.5,15,15,
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Escola Pública (EP),Após a terceira,52,35.5,31.67,416.48,23.0,605,250,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Primeira,72,70.5,65.0,718.33,40.0,375,30,https://drive.google.com/open?id=1YKPbl0rKHE0-DalujGRkiKBou5xMA4I6
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Ampla Concorrência (AC),Primeira,79,61.0,72.5,737.59,31.5,274,73,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Após a terceira,68,61.0,67.5,680.19,35.0,645,57,
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Ampla Concorrência (AC),Primeira,73,55.5,84.17,735.93,28.0,279,75,
,Poli,Engenharia de Petróleo,2021,Ampla Concorrência (AC),Terceira,74,58.0,64.17,681.3,35.0,644,55,
,Poli,Engenharia de Materiais ou Metalúrgica,2021,Ampla Concorrência (AC),Primeira,74,63.0,75.0,700.0,34.0,76,76,
,Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Primeira,70,64.0,69.17,703.15,34.0,480,55,
,Poli,Engenharia de Minas,2021,Ampla Concorrência (AC),Terceira,71,57.5,74.17,701.85,31.5,492,58,https://drive.google.com/open?id=1iFiE7nXWU_ldAxiq947JEK5WgUGHbYmW
,IP,Psicologia,2021,Escola Pública (EP),Primeira,62,78.5,58.33,685.74,45.0,1,1,https://drive.google.com/open?id=16XncbUbzuhvp3GaefKvYOB6JpBWc1VJj
,ESALQ,Administração,2021,Ampla Concorrência (AC),Primeira,48,51.5,50.0,516.11,28.0,14,14,https://drive.google.com/open?id=1i2TyRatb_udcIegDjNXYbDczW7-bwVGb
,Poli,Engenharia Mecânica,2021,Ampla Concorrência (AC),Primeira,68,62.5,86.67,749.07,38.0,210,109,
